# Transmission tube source spectra, Geant4 physics model G4EmPenelopePhysics.
# Tungsten target on a 250 um diamond substrate; simulated for the XCal paper (Optics Express 2025).
# apex_angle_deg: anode apex angle; voltage_kV: tube voltage; target_thickness_um: tungsten thickness;
# energy_keV: bin center; photons: relative photon count per 0.1 keV bin (absolute scale not used).
apex_angle_deg,voltage_kV,target_thickness_um,energy_keV,photons
5,80,7,13.3,7832060.468
5,80,7,13.4,7414350.576
5,80,7,13.5,9816182.453
5,80,7,13.6,7832060.468
5,80,7,13.7,11904731.91
5,80,7,13.8,9189617.615
5,80,7,13.9,8458625.305
5,80,7,14,10025037.4
5,80,7,14.1,8563052.778
5,80,7,14.2,9189617.615
5,80,7,14.3,7936487.941
5,80,7,14.4,10651602.24
5,80,7,14.5,12113586.86
5,80,7,14.6,8980762.67
5,80,7,14.7,11695876.97
5,80,7,14.8,13262289.06
5,80,7,14.9,12531296.75
5,80,7,15,11382594.55
5,80,7,15.1,12322441.8
5,80,7,15.2,12322441.8
5,80,7,15.3,12009159.38
5,80,7,15.4,12218014.33
5,80,7,15.5,12113586.86
5,80,7,15.6,15350838.52
5,80,7,15.7,12531296.75
5,80,7,15.8,12740151.69
5,80,7,15.9,15350838.52
5,80,7,16,13784426.42
5,80,7,16.1,15246411.04
5,80,7,16.2,12113586.86
5,80,7,16.3,16499540.72
5,80,7,16.4,13262289.06
5,80,7,16.5,15037556.1
5,80,7,16.6,14410991.26
5,80,7,16.7,14933128.63
5,80,7,16.8,14619846.21
5,80,7,16.9,13993281.37
5,80,7,17,16395113.25
5,80,7,17.1,16499540.72
5,80,7,17.2,15350838.52
5,80,7,17.3,15664120.94
5,80,7,17.4,17439387.97
5,80,7,17.5,17021678.08
5,80,7,17.6,16290685.77
5,80,7,17.7,19214655.01
5,80,7,17.8,15455265.99
5,80,7,17.9,18170380.29
5,80,7,18,15455265.99
5,80,7,18.1,17961525.34
5,80,7,18.2,17961525.34
5,80,7,18.3,16081830.83
5,80,7,18.4,20050074.8
5,80,7,18.5,15559693.46
5,80,7,18.6,18901372.6
5,80,7,18.7,15768548.41
5,80,7,18.8,15977403.35
5,80,7,18.9,16499540.72
5,80,7,19,16081830.83
5,80,7,19.1,19319082.49
5,80,7,19.2,15037556.1
5,80,7,19.3,18274807.76
5,80,7,19.4,15559693.46
5,80,7,19.5,15977403.35
5,80,7,19.6,16395113.25
5,80,7,19.7,17439387.97
5,80,7,19.8,16290685.77
5,80,7,19.9,17961525.34
5,80,7,20,19110227.54
5,80,7,20.1,17961525.34
5,80,7,20.2,17857097.87
5,80,7,20.3,18588090.18
5,80,7,20.4,20781067.11
5,80,7,20.5,18170380.29
5,80,7,20.6,19841219.85
5,80,7,20.7,17961525.34
5,80,7,20.8,19110227.54
5,80,7,20.9,16499540.72
5,80,7,21,19214655.01
5,80,7,21.1,14724273.68
5,80,7,21.2,20467784.69
5,80,7,21.3,19736792.38
5,80,7,21.4,17543815.45
5,80,7,21.5,18274807.76
5,80,7,21.6,20363357.22
5,80,7,21.7,18065952.81
5,80,7,21.8,18170380.29
5,80,7,21.9,18274807.76
5,80,7,22,20885494.58
5,80,7,22.1,19110227.54
5,80,7,22.2,17543815.45
5,80,7,22.3,20154502.27
5,80,7,22.4,20050074.8
5,80,7,22.5,17126105.56
5,80,7,22.6,18065952.81
5,80,7,22.7,21303204.47
5,80,7,22.8,19214655.01
5,80,7,22.9,20154502.27
5,80,7,23,15977403.35
5,80,7,23.1,17752670.39
5,80,7,23.2,19945647.32
5,80,7,23.3,16499540.72
5,80,7,23.4,17857097.87
5,80,7,23.5,20363357.22
5,80,7,23.6,17334960.5
5,80,7,23.7,17752670.39
5,80,7,23.8,16812823.14
5,80,7,23.9,17230533.03
5,80,7,24,18796945.12
5,80,7,24.1,19214655.01
5,80,7,24.2,20781067.11
5,80,7,24.3,19319082.49
5,80,7,24.4,15559693.46
5,80,7,24.5,19527937.43
5,80,7,24.6,18274807.76
5,80,7,24.7,17334960.5
5,80,7,24.8,14828701.15
5,80,7,24.9,18065952.81
5,80,7,25,17021678.08
5,80,7,25.1,18901372.6
5,80,7,25.2,16603968.19
5,80,7,25.3,17126105.56
5,80,7,25.4,18901372.6
5,80,7,25.5,21825341.84
5,80,7,25.6,18170380.29
5,80,7,25.7,16186258.3
5,80,7,25.8,17439387.97
5,80,7,25.9,18588090.18
5,80,7,26,14202136.31
5,80,7,26.1,17961525.34
5,80,7,26.2,17961525.34
5,80,7,26.3,16603968.19
5,80,7,26.4,17857097.87
5,80,7,26.5,15455265.99
5,80,7,26.6,17543815.45
5,80,7,26.7,19736792.38
5,80,7,26.8,17439387.97
5,80,7,26.9,15768548.41
5,80,7,27,16186258.3
5,80,7,27.1,16812823.14
5,80,7,27.2,18170380.29
5,80,7,27.3,16917250.61
5,80,7,27.4,15872975.88
5,80,7,27.5,15246411.04
5,80,7,27.6,18483662.7
5,80,7,27.7,17543815.45
5,80,7,27.8,17334960.5
5,80,7,27.9,14724273.68
5,80,7,28,17543815.45
5,80,7,28.1,16395113.25
5,80,7,28.2,17230533.03
5,80,7,28.3,14828701.15
5,80,7,28.4,15872975.88
5,80,7,28.5,18901372.6
5,80,7,28.6,14515418.73
5,80,7,28.7,15872975.88
5,80,7,28.8,16081830.83
5,80,7,28.9,16499540.72
5,80,7,29,16186258.3
5,80,7,29.1,17648242.92
5,80,7,29.2,14933128.63
5,80,7,29.3,14619846.21
5,80,7,29.4,14828701.15
5,80,7,29.5,16917250.61
5,80,7,29.6,17648242.92
5,80,7,29.7,16081830.83
5,80,7,29.8,16812823.14
5,80,7,29.9,16290685.77
5,80,7,30,15977403.35
5,80,7,30.1,14306563.79
5,80,7,30.2,16186258.3
5,80,7,30.3,14410991.26
5,80,7,30.4,15141983.57
5,80,7,30.5,14306563.79
5,80,7,30.6,13053434.11
5,80,7,30.7,17439387.97
5,80,7,30.8,14933128.63
5,80,7,30.9,14306563.79
5,80,7,31,14306563.79
5,80,7,31.1,16499540.72
5,80,7,31.2,14515418.73
5,80,7,31.3,15977403.35
5,80,7,31.4,14724273.68
5,80,7,31.5,16603968.19
5,80,7,31.6,17021678.08
5,80,7,31.7,14306563.79
5,80,7,31.8,15141983.57
5,80,7,31.9,14202136.31
5,80,7,32,16708395.66
5,80,7,32.1,17021678.08
5,80,7,32.2,14724273.68
5,80,7,32.3,15037556.1
5,80,7,32.4,15977403.35
5,80,7,32.5,15037556.1
5,80,7,32.6,14097708.84
5,80,7,32.7,14097708.84
5,80,7,32.8,14515418.73
5,80,7,32.9,14202136.31
5,80,7,33,15037556.1
5,80,7,33.1,14410991.26
5,80,7,33.2,12635724.22
5,80,7,33.3,15037556.1
5,80,7,33.4,16186258.3
5,80,7,33.5,16081830.83
5,80,7,33.6,12740151.69
5,80,7,33.7,13053434.11
5,80,7,33.8,12322441.8
5,80,7,33.9,16395113.25
5,80,7,34,14828701.15
5,80,7,34.1,13993281.37
5,80,7,34.2,15246411.04
5,80,7,34.3,12844579.17
5,80,7,34.4,12322441.8
5,80,7,34.5,12426869.28
5,80,7,34.6,12949006.64
5,80,7,34.7,14202136.31
5,80,7,34.8,11904731.91
5,80,7,34.9,13366716.53
5,80,7,35,14410991.26
5,80,7,35.1,15246411.04
5,80,7,35.2,10860457.18
5,80,7,35.3,12949006.64
5,80,7,35.4,13471144
5,80,7,35.5,14202136.31
5,80,7,35.6,11069312.13
5,80,7,35.7,12844579.17
5,80,7,35.8,13575571.48
5,80,7,35.9,15141983.57
5,80,7,36,12844579.17
5,80,7,36.1,15246411.04
5,80,7,36.2,13053434.11
5,80,7,36.3,12113586.86
5,80,7,36.4,13366716.53
5,80,7,36.5,11069312.13
5,80,7,36.6,11487022.02
5,80,7,36.7,11278167.07
5,80,7,36.8,12635724.22
5,80,7,36.9,10442747.29
5,80,7,37,13888853.9
5,80,7,37.1,13053434.11
5,80,7,37.2,12009159.38
5,80,7,37.3,15350838.52
5,80,7,37.4,11487022.02
5,80,7,37.5,10233892.34
5,80,7,37.6,13679998.95
5,80,7,37.7,11382594.55
5,80,7,37.8,11278167.07
5,80,7,37.9,8980762.67
5,80,7,38,13888853.9
5,80,7,38.1,12949006.64
5,80,7,38.2,14097708.84
5,80,7,38.3,11069312.13
5,80,7,38.4,10129464.87
5,80,7,38.5,12635724.22
5,80,7,38.6,13157861.59
5,80,7,38.7,9294045.088
5,80,7,38.8,13262289.06
5,80,7,38.9,11487022.02
5,80,7,39,11487022.02
5,80,7,39.1,12009159.38
5,80,7,39.2,11173739.6
5,80,7,39.3,10651602.24
5,80,7,39.4,12426869.28
5,80,7,39.5,11904731.91
5,80,7,39.6,9085190.143
5,80,7,39.7,12844579.17
5,80,7,39.8,10338319.82
5,80,7,39.9,12218014.33
5,80,7,40,11591449.49
5,80,7,40.1,9294045.088
5,80,7,40.2,11695876.97
5,80,7,40.3,11487022.02
5,80,7,40.4,8771907.724
5,80,7,40.5,12009159.38
5,80,7,40.6,11382594.55
5,80,7,40.7,11173739.6
5,80,7,40.8,10233892.34
5,80,7,40.9,11173739.6
5,80,7,41,11382594.55
5,80,7,41.1,11591449.49
5,80,7,41.2,10860457.18
5,80,7,41.3,10442747.29
5,80,7,41.4,11591449.49
5,80,7,41.5,10547174.76
5,80,7,41.6,9711754.98
5,80,7,41.7,9920609.926
5,80,7,41.8,9398472.561
5,80,7,41.9,10964884.65
5,80,7,42,9920609.926
5,80,7,42.1,10233892.34
5,80,7,42.2,10442747.29
5,80,7,42.3,9294045.088
5,80,7,42.4,11278167.07
5,80,7,42.5,9398472.561
5,80,7,42.6,9711754.98
5,80,7,42.7,11591449.49
5,80,7,42.8,10756029.71
5,80,7,42.9,11069312.13
5,80,7,43,11278167.07
5,80,7,43.1,9294045.088
5,80,7,43.2,9607327.507
5,80,7,43.3,9294045.088
5,80,7,43.4,8458625.305
5,80,7,43.5,9294045.088
5,80,7,43.6,10442747.29
5,80,7,43.7,9711754.98
5,80,7,43.8,8771907.724
5,80,7,43.9,8249770.359
5,80,7,44,10338319.82
5,80,7,44.1,9816182.453
5,80,7,44.2,10547174.76
5,80,7,44.3,10233892.34
5,80,7,44.4,8145342.886
5,80,7,44.5,10651602.24
5,80,7,44.6,10338319.82
5,80,7,44.7,9607327.507
5,80,7,44.8,7101068.157
5,80,7,44.9,9816182.453
5,80,7,45,10129464.87
5,80,7,45.1,10233892.34
5,80,7,45.2,8876335.197
5,80,7,45.3,9085190.143
5,80,7,45.4,8980762.67
5,80,7,45.5,8667480.251
5,80,7,45.6,9502900.034
5,80,7,45.7,8876335.197
5,80,7,45.8,10547174.76
5,80,7,45.9,6787785.739
5,80,7,46,9398472.561
5,80,7,46.1,9398472.561
5,80,7,46.2,8354197.832
5,80,7,46.3,7727632.995
5,80,7,46.4,9085190.143
5,80,7,46.5,6578930.793
5,80,7,46.6,8876335.197
5,80,7,46.7,8145342.886
5,80,7,46.8,7936487.941
5,80,7,46.9,8563052.778
5,80,7,47,8771907.724
5,80,7,47.1,6578930.793
5,80,7,47.2,6892213.212
5,80,7,47.3,9711754.98
5,80,7,47.4,8563052.778
5,80,7,47.5,8667480.251
5,80,7,47.6,7727632.995
5,80,7,47.7,8145342.886
5,80,7,47.8,7518778.049
5,80,7,47.9,7101068.157
5,80,7,48,7518778.049
5,80,7,48.1,7309923.103
5,80,7,48.2,5325801.118
5,80,7,48.3,7727632.995
5,80,7,48.4,7936487.941
5,80,7,48.5,8458625.305
5,80,7,48.6,6578930.793
5,80,7,48.7,7205495.63
5,80,7,48.8,7727632.995
5,80,7,48.9,8667480.251
5,80,7,49,8040915.414
5,80,7,49.1,8458625.305
5,80,7,49.2,7623205.522
5,80,7,49.3,8563052.778
5,80,7,49.4,6683358.266
5,80,7,49.5,9189617.615
5,80,7,49.6,6056793.428
5,80,7,49.7,7518778.049
5,80,7,49.8,6578930.793
5,80,7,49.9,7936487.941
5,80,7,50,8145342.886
5,80,7,50.1,7414350.576
5,80,7,50.2,9085190.143
5,80,7,50.3,6578930.793
5,80,7,50.4,8458625.305
5,80,7,50.5,6683358.266
5,80,7,50.6,6787785.739
5,80,7,50.7,6892213.212
5,80,7,50.8,7623205.522
5,80,7,50.9,8876335.197
5,80,7,51,5430228.591
5,80,7,51.1,6474503.32
5,80,7,51.2,7309923.103
5,80,7,51.3,6892213.212
5,80,7,51.4,6892213.212
5,80,7,51.5,6892213.212
5,80,7,51.6,6892213.212
5,80,7,51.7,6265648.374
5,80,7,51.8,7309923.103
5,80,7,51.9,6474503.32
5,80,7,52,6265648.374
5,80,7,52.1,5325801.118
5,80,7,52.2,6370075.847
5,80,7,52.3,6683358.266
5,80,7,52.4,7832060.468
5,80,7,52.5,5430228.591
5,80,7,52.6,7205495.63
5,80,7,52.7,6161220.901
5,80,7,52.8,6056793.428
5,80,7,52.9,6996640.684
5,80,7,53,6892213.212
5,80,7,53.1,5847938.483
5,80,7,53.2,6578930.793
5,80,7,53.3,5012518.699
5,80,7,53.4,6996640.684
5,80,7,53.5,5847938.483
5,80,7,53.6,4072671.443
5,80,7,53.7,6265648.374
5,80,7,53.8,6161220.901
5,80,7,53.9,5952365.955
5,80,7,54,8249770.359
5,80,7,54.1,7101068.157
5,80,7,54.2,6056793.428
5,80,7,54.3,5743511.01
5,80,7,54.4,6370075.847
5,80,7,54.5,7205495.63
5,80,7,54.6,6474503.32
5,80,7,54.7,7727632.995
5,80,7,54.8,5534656.064
5,80,7,54.9,4699236.281
5,80,7,55,5639083.537
5,80,7,55.1,5847938.483
5,80,7,55.2,7414350.576
5,80,7,55.3,6056793.428
5,80,7,55.4,6683358.266
5,80,7,55.5,6161220.901
5,80,7,55.6,4908091.226
5,80,7,55.7,4594808.808
5,80,7,55.8,6683358.266
5,80,7,55.9,4699236.281
5,80,7,56,6787785.739
5,80,7,56.1,5221373.645
5,80,7,56.2,6370075.847
5,80,7,56.3,5116946.172
5,80,7,56.4,5952365.955
5,80,7,56.5,5430228.591
5,80,7,56.6,5325801.118
5,80,7,56.7,5221373.645
5,80,7,56.8,5847938.483
5,80,7,56.9,6683358.266
5,80,7,57,6996640.684
5,80,7,57.1,5221373.645
5,80,7,57.2,4594808.808
5,80,7,57.3,5639083.537
5,80,7,57.4,4908091.226
5,80,7,57.5,8040915.414
5,80,7,57.6,4908091.226
5,80,7,57.7,5221373.645
5,80,7,57.8,5325801.118
5,80,7,57.9,5116946.172
5,80,7,58,4594808.808
5,80,7,58.1,13157861.59
5,80,7,58.2,5534656.064
5,80,7,58.3,5743511.01
5,80,7,58.4,4177098.916
5,80,7,58.5,4594808.808
5,80,7,58.6,3654961.552
5,80,7,58.7,4908091.226
5,80,7,58.8,4699236.281
5,80,7,58.9,5116946.172
5,80,7,59,4699236.281
5,80,7,59.1,4803663.754
5,80,7,59.2,3654961.552
5,80,7,59.3,5743511.01
5,80,7,59.4,4281526.389
5,80,7,59.5,18170380.29
5,80,7,59.6,4699236.281
5,80,7,59.7,4177098.916
5,80,7,59.8,5847938.483
5,80,7,59.9,5639083.537
5,80,7,60,4908091.226
5,80,7,60.1,4803663.754
5,80,7,60.2,4177098.916
5,80,7,60.3,4385953.862
5,80,7,60.4,5430228.591
5,80,7,60.5,4908091.226
5,80,7,60.6,4385953.862
5,80,7,60.7,4281526.389
5,80,7,60.8,5116946.172
5,80,7,60.9,5325801.118
5,80,7,61,4072671.443
5,80,7,61.1,4490381.335
5,80,7,61.2,5534656.064
5,80,7,61.3,3863816.497
5,80,7,61.4,4908091.226
5,80,7,61.5,4385953.862
5,80,7,61.6,3446106.606
5,80,7,61.7,5116946.172
5,80,7,61.8,4177098.916
5,80,7,61.9,3968243.97
5,80,7,62,5116946.172
5,80,7,62.1,3968243.97
5,80,7,62.2,4699236.281
5,80,7,62.3,4594808.808
5,80,7,62.4,3028396.714
5,80,7,62.5,4908091.226
5,80,7,62.6,5221373.645
5,80,7,62.7,4594808.808
5,80,7,62.8,4177098.916
5,80,7,62.9,4281526.389
5,80,7,63,3968243.97
5,80,7,63.1,2715114.295
5,80,7,63.2,3132824.187
5,80,7,63.3,3028396.714
5,80,7,63.4,3550534.079
5,80,7,63.5,4699236.281
5,80,7,63.6,3341679.133
5,80,7,63.7,3654961.552
5,80,7,63.8,4177098.916
5,80,7,63.9,3550534.079
5,80,7,64,3132824.187
5,80,7,64.1,4594808.808
5,80,7,64.2,3968243.97
5,80,7,64.3,1984121.985
5,80,7,64.4,3550534.079
5,80,7,64.5,3654961.552
5,80,7,64.6,3341679.133
5,80,7,64.7,3550534.079
5,80,7,64.8,4594808.808
5,80,7,64.9,3654961.552
5,80,7,65,3132824.187
5,80,7,65.1,3028396.714
5,80,7,65.2,4177098.916
5,80,7,65.3,3237251.66
5,80,7,65.4,4072671.443
5,80,7,65.5,3028396.714
5,80,7,65.6,3654961.552
5,80,7,65.7,2610686.823
5,80,7,65.8,3341679.133
5,80,7,65.9,3550534.079
5,80,7,66,3550534.079
5,80,7,66.1,2715114.295
5,80,7,66.2,2610686.823
5,80,7,66.3,2819541.768
5,80,7,66.4,2610686.823
5,80,7,66.5,3968243.97
5,80,7,66.6,3863816.497
5,80,7,66.7,4072671.443
5,80,7,66.8,3446106.606
5,80,7,66.9,3759389.025
5,80,7,67,3237251.66
5,80,7,67.1,4385953.862
5,80,7,67.2,2506259.35
5,80,7,67.3,3132824.187
5,80,7,67.4,5430228.591
5,80,7,67.5,3028396.714
5,80,7,67.6,2297404.404
5,80,7,67.7,2715114.295
5,80,7,67.8,3446106.606
5,80,7,67.9,3028396.714
5,80,7,68,2192976.931
5,80,7,68.1,2088549.458
5,80,7,68.2,3759389.025
5,80,7,68.3,2819541.768
5,80,7,68.4,2506259.35
5,80,7,68.5,4177098.916
5,80,7,68.6,3550534.079
5,80,7,68.7,3028396.714
5,80,7,68.8,1775267.039
5,80,7,68.9,2610686.823
5,80,7,69,1879694.512
5,80,7,69.1,2610686.823
5,80,7,69.2,3550534.079
5,80,7,69.3,3446106.606
5,80,7,69.4,2923969.241
5,80,7,69.5,2192976.931
5,80,7,69.6,3446106.606
5,80,7,69.7,2192976.931
5,80,7,69.8,2088549.458
5,80,7,69.9,1670839.566
5,80,7,70,1775267.039
5,80,7,70.1,1775267.039
5,80,7,70.2,3028396.714
5,80,7,70.3,1357557.148
5,80,7,70.4,2819541.768
5,80,7,70.5,1253129.675
5,80,7,70.6,1566412.094
5,80,7,70.7,2297404.404
5,80,7,70.8,1775267.039
5,80,7,70.9,1670839.566
5,80,7,71,1984121.985
5,80,7,71.1,2715114.295
5,80,7,71.2,2088549.458
5,80,7,71.3,1984121.985
5,80,7,71.4,2610686.823
5,80,7,71.5,1775267.039
5,80,7,71.6,2297404.404
5,80,7,71.7,1566412.094
5,80,7,71.8,1148702.202
5,80,7,71.9,2610686.823
5,80,7,72,1566412.094
5,80,7,72.1,2297404.404
5,80,7,72.2,1461984.621
5,80,7,72.3,1566412.094
5,80,7,72.4,1566412.094
5,80,7,72.5,2192976.931
5,80,7,72.6,2088549.458
5,80,7,72.7,1357557.148
5,80,7,72.8,2401831.877
5,80,7,72.9,1357557.148
5,80,7,73,1775267.039
5,80,7,73.1,2192976.931
5,80,7,73.2,2192976.931
5,80,7,73.3,1253129.675
5,80,7,73.4,2401831.877
5,80,7,73.5,1357557.148
5,80,7,73.6,1461984.621
5,80,7,73.7,1044274.729
5,80,7,73.8,1566412.094
5,80,7,73.9,1984121.985
5,80,7,74,1879694.512
5,80,7,74.1,1357557.148
5,80,7,74.2,417709.8916
5,80,7,74.3,1044274.729
5,80,7,74.4,1357557.148
5,80,7,74.5,1148702.202
5,80,7,74.6,1879694.512
5,80,7,74.7,730992.3103
5,80,7,74.8,1879694.512
5,80,7,74.9,1148702.202
5,80,7,75,939847.2561
5,80,7,75.1,939847.2561
5,80,7,75.2,1253129.675
5,80,7,75.3,626564.8374
5,80,7,75.4,1879694.512
5,80,7,75.5,835419.7832
5,80,7,75.6,730992.3103
5,80,7,75.7,1253129.675
5,80,7,75.8,730992.3103
5,80,7,75.9,1148702.202
5,80,7,76,1148702.202
5,80,7,76.1,939847.2561
5,80,7,76.2,939847.2561
5,80,7,76.3,1148702.202
5,80,7,76.4,835419.7832
5,80,7,76.5,939847.2561
5,80,7,76.6,626564.8374
5,80,7,76.7,730992.3103
5,80,7,76.8,1566412.094
5,80,7,76.9,522137.3645
5,80,7,77,730992.3103
5,80,7,77.1,626564.8374
5,80,7,77.2,1044274.729
5,80,7,77.3,522137.3645
5,80,7,77.4,313282.4187
5,80,7,77.5,1148702.202
5,80,7,77.6,939847.2561
5,80,7,77.7,626564.8374
5,80,7,77.8,417709.8916
5,80,7,77.9,417709.8916
5,80,7,78,208854.9458
5,80,7,78.1,522137.3645
5,80,7,78.2,522137.3645
5,80,7,78.3,730992.3103
5,80,7,78.4,626564.8374
5,80,7,78.5,522137.3645
5,80,7,78.6,522137.3645
5,80,7,78.7,313282.4187
5,80,7,78.8,208854.9458
5,80,7,78.9,417709.8916
5,80,7,79,417709.8916
5,80,7,79.1,313282.4187
5,80,7,79.2,208854.9458
5,80,7,79.3,522137.3645
5,80,7,79.4,208854.9458
5,80,7,79.5,313282.4187
5,80,7,79.7,104427.4729
5,80,7,79.8,104427.4729
5,80,7,79.9,104427.4729
5,150,7,3.5,208854.9458
5,150,7,3.6,417709.8916
5,150,7,3.7,417709.8916
5,150,7,3.8,626564.8374
5,150,7,3.9,835419.7832
5,150,7,4,835419.7832
5,150,7,4.1,1253129.675
5,150,7,4.2,626564.8374
5,150,7,4.3,2297404.404
5,150,7,4.4,2088549.458
5,150,7,4.5,2923969.241
5,150,7,4.6,4803663.754
5,150,7,4.7,4803663.754
5,150,7,4.8,4594808.808
5,150,7,4.9,5847938.483
5,150,7,5,5639083.537
5,150,7,5.1,6056793.428
5,150,7,5.2,7727632.995
5,150,7,5.3,7101068.157
5,150,7,5.4,13157861.59
5,150,7,5.5,7309923.103
5,150,7,5.6,10442747.29
5,150,7,5.7,13575571.48
5,150,7,5.8,11695876.97
5,150,7,5.9,16917250.61
5,150,7,6,17334960.5
5,150,7,6.1,16081830.83
5,150,7,6.2,18796945.12
5,150,7,6.3,19841219.85
5,150,7,6.4,21094349.53
5,150,7,6.5,21512059.42
5,150,7,6.6,23809463.82
5,150,7,6.7,25689158.33
5,150,7,6.8,25271448.44
5,150,7,6.9,27151142.95
5,150,7,7,36758470.46
5,150,7,7.1,30283967.14
5,150,7,7.2,35714195.73
5,150,7,7.3,33207936.38
5,150,7,7.4,158938613.8
5,150,7,7.5,36549615.52
5,150,7,7.6,37802745.19
5,150,7,7.7,39682439.7
5,150,7,7.8,39891294.65
5,150,7,7.9,46992362.81
5,150,7,8,44486103.46
5,150,7,8.1,48245492.48
5,150,7,8.2,50751751.83
5,150,7,8.3,393691572.8
5,150,7,8.4,3068914574
5,150,7,8.5,48663202.37
5,150,7,8.6,57643965.04
5,150,7,8.7,49707477.1
5,150,7,8.8,100250374
5,150,7,8.9,53049156.23
5,150,7,9,55973125.48
5,150,7,9.1,63909613.42
5,150,7,9.2,53466866.13
5,150,7,9.3,67251292.55
5,150,7,9.4,68504422.22
5,150,7,9.5,228487310.7
5,150,7,9.6,125104112.5
5,150,7,9.7,2101916175
5,150,7,9.8,273808834
5,150,7,9.9,161444873.1
5,150,7,10,919588326.4
5,150,7,10.1,89389916.8
5,150,7,10.2,85212817.89
5,150,7,10.3,34878775.95
5,150,7,10.4,36967325.41
5,150,7,10.5,32790226.49
5,150,7,10.6,37385035.3
5,150,7,10.7,34252211.11
5,150,7,10.8,33625646.27
5,150,7,10.9,37593890.25
5,150,7,11,46992362.81
5,150,7,11.1,36758470.46
5,150,7,11.2,38638164.97
5,150,7,11.3,299289137.3
5,150,7,11.4,37802745.19
5,150,7,11.5,40935569.38
5,150,7,11.6,58479384.83
5,150,7,11.7,58897094.72
5,150,7,11.8,32581371.55
5,150,7,11.9,34043356.17
5,150,7,12,35087630.9
5,150,7,12.1,27151142.95
5,150,7,12.2,26315723.17
5,150,7,12.3,26942288.01
5,150,7,12.4,24853738.55
5,150,7,12.5,30075112.2
5,150,7,12.6,23391753.93
5,150,7,12.7,25689158.33
5,150,7,12.8,29239692.41
5,150,7,12.9,31537096.82
5,150,7,13,26315723.17
5,150,7,13.1,33834501.22
5,150,7,13.2,32999081.44
5,150,7,13.3,31954806.71
5,150,7,13.4,32372516.6
5,150,7,13.5,31328241.87
5,150,7,13.6,28404272.63
5,150,7,13.7,33416791.33
5,150,7,13.8,31745951.76
5,150,7,13.9,35505340.79
5,150,7,14,36967325.41
5,150,7,14.1,32999081.44
5,150,7,14.2,29030837.47
5,150,7,14.3,43232973.78
5,150,7,14.4,30701677.03
5,150,7,14.5,32790226.49
5,150,7,14.6,35087630.9
5,150,7,14.7,28821982.52
5,150,7,14.8,39055874.87
5,150,7,14.9,30075112.2
5,150,7,15,42397554
5,150,7,15.1,32999081.44
5,150,7,15.2,39682439.7
5,150,7,15.3,38220455.08
5,150,7,15.4,38011600.14
5,150,7,15.5,39682439.7
5,150,7,15.6,32790226.49
5,150,7,15.7,39264729.81
5,150,7,15.8,40100149.59
5,150,7,15.9,42397554
5,150,7,16,40309004.54
5,150,7,16.1,39682439.7
5,150,7,16.2,39264729.81
5,150,7,16.3,39264729.81
5,150,7,16.4,36967325.41
5,150,7,16.5,39055874.87
5,150,7,16.6,38638164.97
5,150,7,16.7,43024118.84
5,150,7,16.8,43650683.67
5,150,7,16.9,41353279.27
5,150,7,17,43650683.67
5,150,7,17.1,37385035.3
5,150,7,17.2,44486103.46
5,150,7,17.3,44068393.57
5,150,7,17.4,39682439.7
5,150,7,17.5,42815263.89
5,150,7,17.6,40517859.49
5,150,7,17.7,39891294.65
5,150,7,17.8,42397554
5,150,7,17.9,38429310.03
5,150,7,18,46783507.86
5,150,7,18.1,39264729.81
5,150,7,18.2,43650683.67
5,150,7,18.3,42397554
5,150,7,18.4,41770989.16
5,150,7,18.5,44486103.46
5,150,7,18.6,43859538.62
5,150,7,18.7,37593890.25
5,150,7,18.8,40726714.43
5,150,7,18.9,45739233.13
5,150,7,19,41144424.32
5,150,7,19.1,37802745.19
5,150,7,19.2,43232973.78
5,150,7,19.3,44903813.35
5,150,7,19.4,47618927.64
5,150,7,19.5,38011600.14
5,150,7,19.6,36340760.57
5,150,7,19.7,39682439.7
5,150,7,19.8,41562134.22
5,150,7,19.9,41353279.27
5,150,7,20,40100149.59
5,150,7,20.1,47410072.7
5,150,7,20.2,43650683.67
5,150,7,20.3,44486103.46
5,150,7,20.4,45739233.13
5,150,7,20.5,40517859.49
5,150,7,20.6,37802745.19
5,150,7,20.7,47201217.75
5,150,7,20.8,37385035.3
5,150,7,20.9,36758470.46
5,150,7,21,38847019.92
5,150,7,21.1,38847019.92
5,150,7,21.2,39264729.81
5,150,7,21.3,42815263.89
5,150,7,21.4,43650683.67
5,150,7,21.5,40309004.54
5,150,7,21.6,46783507.86
5,150,7,21.7,38220455.08
5,150,7,21.8,38011600.14
5,150,7,21.9,40726714.43
5,150,7,22,44068393.57
5,150,7,22.1,45321523.24
5,150,7,22.2,39682439.7
5,150,7,22.3,41144424.32
5,150,7,22.4,51587171.61
5,150,7,22.5,43441828.73
5,150,7,22.6,38220455.08
5,150,7,22.7,45112668.29
5,150,7,22.8,39264729.81
5,150,7,22.9,46783507.86
5,150,7,23,39055874.87
5,150,7,23.1,40726714.43
5,150,7,23.2,42815263.89
5,150,7,23.3,42606408.94
5,150,7,23.4,42188699.05
5,150,7,23.5,38638164.97
5,150,7,23.6,36131905.62
5,150,7,23.7,41353279.27
5,150,7,23.8,41353279.27
5,150,7,23.9,43441828.73
5,150,7,24,38011600.14
5,150,7,24.1,40935569.38
5,150,7,24.2,41562134.22
